Model,Manufacturing_year,Transmission,Sunroof,ABS,Digital_Conditioning,Steering_Control,Airbags,Chrome_Wheel,Technical_Status,Distance(KM),Price
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Normal,99000,6500000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Normal,137000,6500000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Normal,154000,6200000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Normal,163000,6200000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,70000,6500000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,93000,6500000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,120000,6500000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,148000,6500000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,150000,6200000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,159000,6200000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Normal,188000,6200000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Normal,60000,6600000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Normal,90000,6600000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Normal,140000,6600000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Normal,150000,6300000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Normal,163000,6300000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Normal,94000,5300000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Normal,153000,5000000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Normal,104000,5300000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Normal,159000,5000000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Normal,126000,5200000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Normal,170000,4900000
Kia_Cerato,2007,Auto,No,No,No,No,No,No,Bad,80000,5500000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Bad,80000,5300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Bad,96000,5300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Bad,146000,5300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Bad,123000,5300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Bad,163000,4000000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Bad,85000,5300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Bad,102000,5300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Bad,146000,5300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Bad,159000,5000000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Bad,91000,5200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Bad,103000,5200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Bad,141000,5200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Bad,160000,4900000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Bad,180000,4900000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Bad,84000,4800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Bad,136000,4800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Bad,129000,4800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Bad,94000,4800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Bad,146000,4800000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Bad,80000,4700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Bad,103000,4700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Bad,150000,4400000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Bad,170000,4400000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Bad,90000,6000000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Bad,99000,6000000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Bad,154000,5700000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Bad,93000,6000000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Bad,150000,5700000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Bad,188000,5700000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Bad,90000,6100000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Bad,150000,5800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,45000,9700000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,45000,9000000
Kia_Forte,2009,Auto,No,No,No,No,No,No,Good,45000,8000000
Kia_Forte,2009,Auto,No,No,No,No,No,No,Good,107000,7800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,65000,9700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,73000,9700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,86000,9700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,94000,9700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,101000,9400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,116000,9400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,141000,9400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,151000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,157000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,163000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,170000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Good,133000,9400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,45000,9000000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,63000,9000000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,77000,9000000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,84000,9000000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,100000,8700000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,116000,8700000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,145000,8700000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,150000,8400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,155000,8400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,160000,8400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,163000,8400000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,45000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,45000,9300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,45000,9400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,45000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,45000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,45000,9300000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,65000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,48000,9300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,79000,9400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,87000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,93000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,55000,9300000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,78000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,95000,9300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,81000,9400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,66000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,63000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,98000,9300000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,100000,9000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,106000,9000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,114000,9000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,127000,9000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,135000,9000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,143000,9000000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,149000,8700000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,150000,8700000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,155000,8700000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,160000,8700000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Good,163000,8700000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,95000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,84000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,73000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,69000,9300000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,100000,9000000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,102000,9000000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,144000,9000000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,138000,9000000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,150000,8700000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,156000,8700000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,162000,8700000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Good,171000,8700000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,81000,9400000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,59000,9400000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,89000,9400000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,99000,9400000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,73000,9400000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,101000,9100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,113000,9100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,124000,9100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,132000,9100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,146000,9100000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,149000,8800000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,153000,8800000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,162000,8800000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Good,173000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,66000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,84000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,97000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,99000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,102000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,135000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,145000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,149000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,155000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,158000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,163000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,169000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,175000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,63000,9600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,163000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,113000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,130000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Good,152000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,98000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,119000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,127000,9000000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,72000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,69000,9300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,150000,8700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,157000,8700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Good,163000,8700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,73000,9200000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,86000,9200000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,116000,8900000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,141000,8900000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,157000,8600000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Normal,170000,8600000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,63000,8500000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,77000,8500000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,116000,8200000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,145000,8200000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,150000,7900000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,160000,7900000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,163000,7900000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,45000,8800000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,45000,8900000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,45000,8800000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,48000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,87000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,55000,8800000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,78000,8800000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,81000,8900000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,63000,9100000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,100000,8500000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,114000,8500000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,135000,8500000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,150000,8200000
Kia_Forte,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,160000,8200000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,84000,8800000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,69000,8800000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,100000,8500000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,144000,8500000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,138000,8500000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,156000,8200000
Kia_Forte,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Normal,162000,8200000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,81000,8900000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,59000,8900000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,89000,8900000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,99000,8900000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,73000,8900000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,101000,8600000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,113000,8600000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,124000,8600000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,132000,8600000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,146000,8600000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,149000,8300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,153000,8300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,162000,8300000
Kia_Forte,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,173000,8300000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,66000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,84000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,97000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,99000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,102000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,135000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,145000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,149000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,155000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,158000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,163000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,169000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,175000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,63000,9100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,163000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,113000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,130000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,152000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,98000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,119000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,127000,8500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,72000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,69000,8800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,150000,8200000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,157000,8200000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Normal,163000,8200000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,73000,9000000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,101000,8700000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,151000,8400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Good,170000,8400000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,48000,8600000
Kia_Forte,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,87000,8900000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,No,Yes,Good,93000,8900000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,95000,8600000
Kia_Forte,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,66000,8900000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,No,Good,98000,8600000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Good,106000,8300000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Good,135000,8300000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Good,150000,8000000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Good,160000,8000000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,84000,8600000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,100000,8300000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,138000,8300000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Good,162000,8000000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Good,59000,8700000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Good,99000,8700000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Good,101000,8400000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Good,124000,8400000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Good,146000,8400000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Good,162000,8100000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,86000,8500000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,141000,8200000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Normal,170000,7900000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Normal,45000,8100000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Normal,48000,8100000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Normal,78000,8100000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Normal,100000,7800000
Kia_Forte,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Normal,150000,7800000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Normal,69000,8100000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Normal,144000,7800000
Kia_Forte,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Normal,156000,7500000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Normal,59000,8200000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Normal,73000,8200000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Normal,124000,7900000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Normal,149000,7600000
Kia_Forte,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Normal,162000,7600000
Kia_Forte,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,84000,8400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,102000,8100000
Kia_Forte,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,149000,7800000
Kia_Forte,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,163000,7800000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,No,Yes,Normal,63000,8400000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,No,Yes,Normal,130000,8100000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,No,Normal,119000,7800000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,No,Normal,69000,8100000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,No,Normal,157000,7500000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,45000,8700000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Bad,45000,8000000
Kia_Forte,2009,Auto,No,No,No,No,No,No,Bad,45000,7000000
Kia_Forte,2009,Auto,No,No,No,No,No,No,Bad,107000,6800000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,65000,8700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,86000,8700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,94000,8700000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,116000,8400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,141000,8400000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,157000,8100000
Kia_Forte,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,170000,8100000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Bad,63000,8000000
Kia_Forte,2009,Manual,Yes,Yes,Yes,Yes,Yes,Yes,Bad,145000,7700000
